(1.000688, 1.9902078854123362, 0.020860812749003897, 0.0)
(2.001328, 2.537438539334826, 0.020863999999999855, 0.0)
(3.001968, 2.537438539334825, 0.02086399999999982, 0.0)
(4.002608, 2.537438539334825, 0.020863999999999834, 0.0)
(5.003248, 2.5374385393348264, 0.020863999999999997, 0.0)
(6.00336, 2.5387781568464343, 0.020864, 0.0)
(7.00338, 0.1269505859882802, 0.08779099999999995, 0.1262135922330097)
(8.0034, 0.24596676035229315, 0.027229290322580684, 0.023255813953488372)
(9.00342, 0.2459667603522927, 0.027350580645161063, 0.02531645569620253)
(10.00344, 0.21422911385522306, 0.035675999999999895, 0.04)
(11.00346, 0.2618355836008277, 0.026889454545454543, 0.034482758620689655)
(12.00348, 0.23803234872802562, 0.027491999999999864, 0.025974025974025976)
(13.0035, 0.18249146735815266, 0.038252000000000105, 0.029411764705882353)
(14.00352, 0.2300979371037581, 0.034654482758620805, 0.036585365853658534)
(15.00354, 0.2777044068493632, 0.026609257142856942, 0.033707865168539325)
(16.00356, 0.2459667603522927, 0.027350580645161177, 0.02666666666666667)
(17.00358, 0.21422911385522306, 0.035675999999999895, 0.04)
(18.0036, 0.2777044068493632, 0.026545142857142625, 0.033707865168539325)
(19.00362, 0.23803234872802478, 0.02749200000000004, 0.012987012987012988)
(20.003622, 0.190429306641387, 0.03752750000000008, 0.0410958904109589)
