(1.000032, 5.633364654206066, 0.005557769014084488)
(2.000096, 9.489138788867512, 0.004863999999999902)
(3.00016, 9.489138788867512, 0.0048639999999998814)
(4.000224, 9.489138788867512, 0.004863999999999879)
(5.000288, 9.489138788867512, 0.004863999999999998)
(6.0004, 1.0551796714392991, 0.00993651879699245)
(7.000565, 1.229655505279129, 0.007390832258064611)
(8.001333, 1.1258443359250088, 0.007667908450704248)
(9.001333, 1.0552978515625, 0.007808804511278177)
(10, 1.0552978515625, 0)
