(1.00288, 0.36394208118119814, 0.03783304347826087, 0.02702702702702703)
(2.003472, 1.7287129300703985, 0.020863999999999955, 0.0)
(3.004112, 2.3788486306263987, 0.020863999999999844, 0.0)
(4.004752, 2.3788486306263996, 0.020863999999999844, 0.0)
(5.005392, 2.3788486306263996, 0.020864000000000004, 0.0)
(6.00546, 2.380209239521711, 0.020863999999999997, 0.0)
(7.00548, 0.49193352070458585, 0.03985341935483873, 0.021052631578947368)
(8.0055, 1.2853746831313384, 0.020886765432098744, 0.002688172043010753)
(9.00552, 2.2930449594133093, 0.020864000000000018, 0.0)
(10.00554, 2.348585840783186, 0.020863999999999987, 0.0)
(11.00556, 2.348585840783186, 0.020863999999999994, 0.0)
(12.00558, 2.3565202524074493, 0.020863999999999987, 0.0)
(13.0056, 2.348585840783186, 0.020863999999999962, 0.0)
(14.00562, 2.3565202524074493, 0.02086400000000002, 0.0)
(15.00564, 2.3565202524074538, 0.020864000000000035, 0.0)
(16.00566, 2.3565202524074538, 0.020864000000000046, 0.0)
(17.005666, 2.3565532434930327, 0.02086400000000003, 0.0)
(18.0057, 2.3644215627918665, 0.02086400000000004, 0.0)
(19.00572, 2.364454664031721, 0.020864000000000014, 0.0)
(20.00577, 2.3564495603344877, 0.020864000000000053, 0.0)
